Самсон\Внештатный персонал\Группа 043,Ева Яковлевна Швадкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 044,Валерий Денисович Лексуков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 045,Екатерина Леонидовна Ребезова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 046,Тамара Сергеевна Сатанцева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 047,Эдуард Тимофеевич Турсуков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 048,Виталий Евгеньевич Шкуринов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 049,Кира Евгеньевна Заложнева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 050,Алла Богдановна Находнева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 051,Клавдия Аркадьевна Жибенева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 052,Софья Богдановна Алазова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 053,Роман Яковлевич Ларюшев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 054,Екатерина Богдановна Ареева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 055,Яков Алексеевич Федоренков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 056,Галина Леонидовна Шеловских,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 057,Елена Евгеньевна Крюинкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 058,Мария Андреевна Трибелева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 059,Виктор Антонович Чебуздин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 060,Николай Николаевич Шибаршинов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 061,Георгий Яковлевич Хандашков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 062,Дмитрий Денисович Ответчиков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 063,Ярослав Романович Спирьков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 064,Людмила Евгеньевна Башкайкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 065,Клавдия Эдуардовна Радашина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 066,Анатолий Олегович Буряцкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 067,Константин Алексеевич Калганов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 068,Ольга Кирилловна Шумская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 069,Семён Олегович Данчеев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 070,Вячеслав Павлович Жилковский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 071,Клавдия Максимовна Смиренина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 072,Алёна Дмитриевна Елисина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 073,Виталий Фёдорович Щелукин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 074,Вероника Дмитриевна Баличкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 075,Валентин Павлович Молостов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 076,Жанна Кирилловна Негорюева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 077,Валерия Никитична Гашенкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 078,Алиса Егоровна Сабина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 079,Евгения Борисовна Таврицкая,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 080,Виктор Аркадиевич Загтров,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 081,Вадим Игоревич Шюпин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 082,Ярослав Павлович Шаулов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 083,Галина Дмитриевна Желялова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 084,Юрий Адамович Ахыев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 085,Вадим Романович Сакадынов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 086,Светлана Федоровна Буташина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 087,Наталья Егоровна Клецкая,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 088,Карина Ивановна Корнилина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 089,Борис Юриевич Сезганов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 090,Марина Дмитриевна Петринеева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 091,Геннадий Андреевич Ставринов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 092,Екатерина Леонидовна Киевская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 093,Игорь Аркадиевич Тенчурин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 094,Ксения Вадимовна Замедлина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 095,Зинаида Романовна Бахтова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 096,Дмитрий Данилович Никукин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 097,Василий Аркадиевич Просов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 098,Павел Максимович Студеникин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 099,Владислав Кириллович Постоев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 100,Маргарита Эдуардовна Мукунова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 001,Вероника Максимовна Лагутаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 002,Денис Вадимович Поблагуев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 003,Алёна Петровна Паперина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 004,Иван Игоревич Варечкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 005,Иван Яковлевич Амренов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 006,Любовь Игоревна Бидинская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 007,Лиза Ивановна Индустрина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 008,Кира Аркадьевна Шапелкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 009,Валентина Ивановна Серфокова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 010,Тамара Никитична Панитищева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 011,Жанна Яковлевна Малтызова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 012,Максим Максимович Леусатов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 013,Игорь Алексиевич Таучилов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 014,Алла Вадимовна Чершкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 015,Клавдия Борисовна Суганова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 016,Анатолий Валериевич Босалаев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 017,Надежда Кирилловна Чачадаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 018,Анатолий Юрьевич Рогин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 019,Георгий Борисович Нуркин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 020,Инна Максимовна Затогина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 021,Анна Ивановна Гасикова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 022,Константин Леонидович Кухаренков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 023,Маргарита Евгеньевна Ополинская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 024,Евгений Валериевич Забалцев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 025,Анна Эдуардовна Колибрина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 026,Валентин Яковлевич Ашанин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 027,Иван Вадимович Люликов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 028,Дарья Вадимовна Самафалова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 029,Ева Михайловна Найхина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 030,Вера Вадимовна Коричнева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 031,Виолетта Василевна Крамзаева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 032,Зинаида Валерьевна Куртюшева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 033,Александр Юрьевич Елуферьев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 034,Тамара Олеговна Никулкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 035,Раиса Евгеньевна Аляждинова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 036,Инна Викторовна Гнучева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 037,Леонид Георгиевич Кулякин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 038,Елизавета Евгеньевна Зызыкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 039,Ксения Дмитриевна Грабалова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 040,Борис Вадимович Ажгихин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 041,Елена Аркадьевна Мастанова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 042,Станислав Игоревич Пущинский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 043,Станислав Николаевич Катчиев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 044,Павел Олегович Хлесткин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 045,Кира Николаевна Алтасина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 046,Герасим Аркадиевич Едигарев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 047,Василий Сергеевич Шелонин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 048,Евгений Олегович Мартаев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 049,Максим Андреевич Мигицкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 050,Станислав Олегович Растиметин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 051,Федор Юрьевич Юнюшин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 052,Станислав Евгеньевич Лашманов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 053,Константин Николаевич Весноватов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 054,Маргарита Романовна Фонкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 055,Инна Кирилловна Остринская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 056,Артур Максимович Устратов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 057,Ярослав Юриевич Буняев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 058,Аркадий Алексиевич Авдеичев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 059,Денис Викторович Ливенцов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 060,Александр Адамович Желицкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 061,Георгий Юриевич Каратицкий,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 062,Кристина Никитична Надешкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 063,Анатолий Алексиевич Пукинов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 064,Константин Сергеевич Лисицын,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 065,Яков Юрьевич Евтин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 066,Леонид Игоревич Мордовцев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 067,Кирилл Иванович Сеев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 068,Алина Эдуардовна Масадыкова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 069,Ксения Андреевна Колубабова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 070,Евгений Алексеевич Байкузов,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 071,Артём Аркадиевич Пшемыский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 072,Яков Кириллович Арышев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 073,Вячеслав Валериевич Арянин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 074,Наталия Ивановна Гусевская,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 075,Григорий Валериевич Кузькин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 076,Полина Аркадьевна Пеутина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 077,Михаил Викторович Сомолдин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 078,Лариса Василевна Батекина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 079,Клара Олеговна Мухтярова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 080,Лариса Николаевна Марастьева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 081,Екатерина Дмитриевна Козарезова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 082,Тарас Алексеевич Тютеев,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 083,Валентина Романовна Фаткуллина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 084,Лиза Петровна Шепелова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 085,Ольга Андреевна Гульдеева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 086,Софья Василевна Прядкина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 087,Виолетта Олеговна Перемонова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 088,Карина Евгеньевна Дуняева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 089,Катерина Николаевна Тепшикова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 090,Вера Федоровна Парачева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 091,Семён Романович Арсенькин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 092,Михаил Иванович Амодинов,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 093,Людмила Борисовна Сербулева,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 094,Анна Аркадьевна Липоркина,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 095,Александра Романовна Киситова,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 096,Константин Николаевич Ровичев,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 097,Маргарита Викторовна Воюева,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 098,Ярослав Виталиевич Мтиляев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 099,Юлия Олеговна Балова,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 100,Вадим Романович Кшняйкин,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 001,Софья Михайловна Наседина,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 002,Роман Борисович Казанков,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 003,Станислав Иванович Паждев,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 004,Кристина Евгеньевна Папутина,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 005,Степан Валериевич Бурмакин,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 006,Ирина Аркадьевна Истарова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 007,Юрий Кириллович Сулев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 008,Любовь Егоровна Сипинская,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 009,Олег Данилович Задачин,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 010,Вячеслав Игоревич Патюев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 011,Валерия Николаевна Горнова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 012,Любовь Эдуардовна Ганюхина,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 013,Игорь Данилович Дажинов,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 014,Мария Игоревна Халамонова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 015,Виталий Павлович Шарафеев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 016,Инна Игоревна Гольдяева,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 017,Кирилл Иванович Пенязев,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 018,Роман Евгеньевич Леколицев,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 019,Григорий Максимович Мунгалов,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 020,Алексей Антонович Юматкин,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 021,София Максимовна Ташжанова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 022,Анна Игоревна Созырина,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 023,Наталия Борисовна Валдина,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 024,Федор Вадимович Барбасов,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 025,Галина Борисовна Булченкова,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 026,Аркадий Вадимович Кашкурин,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 027,Вера Яковлевна Епишкова,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 028,Ольга Петровна Хапларова,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 029,Валерия Романовна Усюкина,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 030,Клара Романовна Таврыкина,Наблюдатель,Москва:да Санкт-Петербург:нет Самара:да
Самсон\Внештатный персонал\Группа 031,Людмила Дмитриевна Кубовская,Наблюдатель,Москва:да Санкт-Петербург:да Самара:нет
Самсон\Внештатный персонал\Группа 032,Алена Игоревна Клопышкина,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 033,Маргарита Василевна Валялкина,Наблюдатель,Москва:нет Санкт-Петербург:да Самара:да
Самсон\Внештатный персонал\Группа 034,Альберт Кириллович Кнаховский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 035,Наталья Михайловна Кадалова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 036,Екатерина Валерьевна Лопусева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 037,Клара Валерьевна Лотарева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 038,Василий Андреевич Мартышин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 039,Антон Викторович Кенгуров,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 040,Альберт Василиевич Грацинский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 041,Иван Георгиевич Шендаков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 042,Аркадий Петрович Серябкин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 043,Ирина Вадимовна Фарколина,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 044,Виталий Олегович Кожарин,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 045,Геннадий Леонидович Лужанский,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 046,Софья Леонидовна Леутева,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 047,Людмила Сергеевна Ислямова,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
Самсон\Внештатный персонал\Группа 048,Григорий Юрьевич Михедюков,Наблюдатель,Москва:нет Санкт-Петербург:нет Самара:нет
